AP,2022-11-16,19,30.2,0.008,28.023953934801302,6.7,False,False,6531.1875
AP,2022-11-16,20,30.2,0.0,28.021000936494158,3.1,False,False,6284.8193
AP,2022-11-16,21,29.8,0.008,28.018047938187014,2.7,False,False,6021.0513
AP,2022-11-16,22,28.5,0.0,28.012141941572725,5.1,False,False,5811.691
AP,2022-11-16,23,28.0,0.012,27.997376950037005,4.1,False,False,5708.4253
ATSI,2022-11-16,0,37.1,0.0,29.154952286437645,7.9,True,False,6854.142
ATSI,2022-11-16,1,37.1,0.0,29.146093291516213,8.1,False,False,6646.54
ATSI,2022-11-16,2,36.4,0.004,29.146093291516213,9.9,False,False,6614.905
ATSI,2022-11-16,3,36.0,0.004,29.151999288130504,9.9,False,False,6565.838
ATSI,2022-11-16,4,35.3,0.004,29.15790528474479,10.6,False,False,6660.3823
ATSI,2022-11-16,5,34.7,0.004,29.166764279666225,11.9,False,False,7046.163
ATSI,2022-11-16,6,33.5,0.0,29.172670276280513,12.6,False,False,7683.031
ATSI,2022-11-16,7,33.3,0.0,29.18152927120195,13.2,False,False,8149.247
ATSI,2022-11-16,8,32.6,0.0,29.19038826612338,13.2,False,False,8311.376
ATSI,2022-11-16,9,32.8,0.0,29.19038826612338,12.6,False,False,8542.974
ATSI,2022-11-16,10,34.0,0.0,29.193341264430526,13.5,False,False,8619.491
ATSI,2022-11-16,11,33.7,0.0,29.19629426273767,13.2,False,False,8546.554
ATSI,2022-11-16,12,34.4,0.0,29.187435267816237,13.8,False,False,8536.947
ATSI,2022-11-16,13,35.0,0.0,29.178576272894805,14.5,False,False,8440.156
ATSI,2022-11-16,14,34.3,0.0,29.178576272894805,12.3,False,False,8386.5625
ATSI,2022-11-16,15,34.4,0.0,29.175623274587657,12.9,False,False,8298.505
ATSI,2022-11-16,16,33.5,0.0,29.178576272894805,14.1,False,False,8291.318
ATSI,2022-11-16,17,33.2,0.0,29.178576272894805,11.1,False,False,8499.35
ATSI,2022-11-16,18,32.5,0.0,29.187435267816237,11.3,False,False,8495.247
ATSI,2022-11-16,19,31.8,0.0,29.19038826612338,11.0,False,False,8484.865
ATSI,2022-11-16,20,32.1,0.0,29.178576272894805,11.2,False,False,8308.669
ATSI,2022-11-16,21,31.8,0.0,29.16971727797337,12.2,False,False,7976.156
ATSI,2022-11-16,22,31.9,0.008,29.16381128135908,11.9,False,False,7582.079
ATSI,2022-11-16,23,32.0,0.004,29.151999288130504,13.0,False,False,7218.008
BC,2022-11-16,0,41.3,0.043,29.851859886923748,6.2,False,False,2817.1753
BC,2022-11-16,1,41.8,0.0,29.84004789369517,6.5,False,False,2612.3118
BC,2022-11-16,2,42.2,0.0,29.828235900466595,7.3,False,False,2611.1172
BC,2022-11-16,3,42.6,0.0,29.816423907238015,7.4,False,False,2594.4878
BC,2022-11-16,4,41.3,0.0,29.810517910623727,8.4,False,False,2799.5728
BC,2022-11-16,5,39.9,0.0,29.816423907238015,6.2,False,False,3052.8425
BC,2022-11-16,6,39.1,0.0,29.822329903852303,6.3,False,False,3457.087
BC,2022-11-16,7,39.2,0.0,29.83414189708088,7.8,False,False,3689.8923
BC,2022-11-16,8,40.8,0.0,29.848906888616604,8.3,False,False,3702.55
BC,2022-11-16,9,44.3,0.0,29.85776588353804,8.9,False,False,3710.732
BC,2022-11-16,10,46.2,0.0,29.848906888616604,9.8,False,False,3601.4773
BC,2022-11-16,11,48.0,0.0,29.85776588353804,13.2,False,False,3525.6272
BC,2022-11-16,12,48.3,0.0,29.84595389030946,13.7,False,False,3430.0215
BC,2022-11-16,13,48.0,0.0,29.83118889877374,13.3,False,False,3476.376
BC,2022-11-16,14,47.6,0.0,29.83118889877374,12.6,False,False,3431.2483
BC,2022-11-16,15,46.2,0.0,29.83414189708088,12.2,False,False,3469.1748
BC,2022-11-16,16,43.5,0.0,29.837094895388027,10.4,False,False,3805.915
BC,2022-11-16,17,40.5,0.0,29.84595389030946,8.4,False,False,4056.0017
BC,2022-11-16,18,39.1,0.0,29.860718881845184,8.3,False,False,4089.2708
BC,2022-11-16,19,38.5,0.0,29.87253087507376,9.4,False,False,3907.2305
BC,2022-11-16,20,37.2,0.0,29.869577876766616,8.7,False,False,3956.7314
BC,2022-11-16,21,36.3,0.0,29.87253087507376,8.1,False,False,3855.801
BC,2022-11-16,22,34.8,0.0,29.869577876766616,7.0,False,False,3536.659
BC,2022-11-16,23,34.1,0.0,29.863671880152324,7.6,False,False,3345.0542
CE,2022-11-16,0,32.5,0.004,29.382333156087775,4.0,False,False,9710.529
CE,2022-11-16,1,32.6,0.0,29.382333156087775,5.2,False,False,9347.148
CE,2022-11-16,2,32.5,0.004,29.382333156087775,5.4,False,False,9195.171
CE,2022-11-16,3,32.5,0.0,29.382333156087775,4.8,False,False,9188.039
CE,2022-11-16,4,31.0,0.0,29.379380157780627,4.8,False,False,9133.264
CE,2022-11-16,5,32.5,0.0,29.379380157780627,4.5,False,False,9375.547
CE,2022-11-16,6,32.4,0.0,29.382333156087775,4.8,False,False,10129.191
CE,2022-11-16,7,32.3,0.0,29.38528615439492,6.0,False,False,11009.762
CE,2022-11-16,8,32.1,0.0,29.397098147623495,7.4,False,True,11442.609
CE,2022-11-16,9,32.4,0.004,29.397098147623495,7.0,False,True,11550.533
CE,2022-11-16,10,32.9,0.008,29.39414514931635,7.1,False,True,11626.846
CE,2022-11-16,11,33.4,0.008,29.39414514931635,7.6,False,True,11698.865
CE,2022-11-16,12,33.7,0.004,29.388239152702063,7.3,True,False,11825.167
CE,2022-11-16,13,33.6,0.012,29.373474161166342,7.6,True,False,11874.797
CE,2022-11-16,14,33.4,0.012,29.364615166244906,7.6,True,False,12086.443
CE,2022-11-16,15,33.2,0.012,29.361662167937762,7.1,True,False,12020.844
CE,2022-11-16,16,32.9,0.008,29.364615166244906,5.1,True,False,12000.398
CE,2022-11-16,17,32.3,0.012,29.370521162859195,5.1,False,True,12050.515
CE,2022-11-16,18,32.2,0.004,29.382333156087775,7.8,False,True,12256.069
CE,2022-11-16,19,31.1,0.0,29.39414514931635,7.9,False,True,11973.937
CE,2022-11-16,20,30.4,0.0,29.40005114593064,8.0,False,False,11601.771
CE,2022-11-16,21,31.0,0.0,29.403004144237787,7.9,False,False,11442.891
CE,2022-11-16,22,31.0,0.0,29.408910140852072,8.1,False,False,10918.577
CE,2022-11-16,23,31.1,0.0,29.408910140852072,7.5,False,False,10289.843
DAY,2022-11-16,0,35.5,0.0,28.986631382930412,11.3,False,False,1808.7389
DAY,2022-11-16,1,34.1,0.0,29.001396374466132,11.6,False,False,1786.1305
DAY,2022-11-16,2,34.1,0.0,29.013208367694713,12.3,False,False,1789.8165
DAY,2022-11-16,3,33.4,0.0,29.019114364309,12.1,False,False,1799.0598
DAY,2022-11-16,4,32.8,0.0,29.019114364309,11.3,False,False,1915.6172
DAY,2022-11-16,5,32.5,0.0,29.02502036092329,11.7,False,False,2007.7487
DAY,2022-11-16,6,31.7,0.0,29.027973359230433,9.1,False,False,2181.8079
DAY,2022-11-16,7,31.2,0.0,29.033879355844725,7.2,False,False,2281.9575
DAY,2022-11-16,8,31.6,0.0,29.042738350766157,8.4,False,False,2318.2478
DAY,2022-11-16,9,32.7,0.0,29.05159734568759,10.8,False,False,2355.1086
DAY,2022-11-16,10,32.4,0.008,29.048644347380446,9.3,False,False,2325.783
DAY,2022-11-16,11,34.4,0.0,29.05159734568759,13.6,False,False,2349.3972
DAY,2022-11-16,12,34.3,0.0,29.03978535245901,12.9,False,False,2361.0813
DAY,2022-11-16,13,34.6,0.0,29.016161366001857,13.0,False,False,2297.534
DAY,2022-11-16,14,35.7,0.0,29.001396374466132,13.5,False,False,2244.142
DAY,2022-11-16,15,36.1,0.0,28.992537379544697,11.9,False,True,2264.4224
DAY,2022-11-16,16,36.0,0.0,28.992537379544697,10.2,False,True,2303.8816
DAY,2022-11-16,17,33.6,0.008,28.995490377851844,10.8,False,True,2335.6462
DAY,2022-11-16,18,33.4,0.008,29.016161366001857,9.8,False,True,2392.9375
DAY,2022-11-16,19,32.2,0.0,29.02502036092329,12.6,False,True,2363.6082
DAY,2022-11-16,20,31.3,0.004,29.02206736261614,11.8,False,False,2305.4895
DAY,2022-11-16,21,29.8,0.0,29.016161366001857,13.1,False,False,2236.0715
DAY,2022-11-16,22,28.9,0.0,29.016161366001857,15.1,False,False,2056.3586
DAY,2022-11-16,23,29.2,0.0,29.013208367694713,14.2,False,False,1984.1814
DEOK,2022-11-16,0,36.1,0.0,29.19629426273767,11.0,False,False,2552.9473
DEOK,2022-11-16,1,35.1,0.004,29.205153257659102,8.8,False,False,2511.6912
DEOK,2022-11-16,2,34.6,0.008,29.216965250887682,13.0,False,False,2454.4412
DEOK,2022-11-16,3,33.3,0.0,29.219918249194826,11.8,False,False,2544.4207
DEOK,2022-11-16,4,33.0,0.0,29.219918249194826,10.9,False,False,2619.226
DEOK,2022-11-16,5,33.1,0.0,29.225824245809115,8.3,False,False,2837.5237
DEOK,2022-11-16,6,33.1,0.0,29.231730242423403,7.6,False,False,3068.7937
DEOK,2022-11-16,7,32.9,0.008,29.234683240730547,9.3,False,False,3182.2944
DEOK,2022-11-16,8,33.1,0.0,29.24944823226627,8.4,False,False,3291.9563
DEOK,2022-11-16,9,33.4,0.0,29.255354228880563,9.7,False,False,3294.567
DEOK,2022-11-16,10,35.8,0.0,29.252401230573415,12.8,False,False,3233.4336
DEOK,2022-11-16,11,36.2,0.0,29.252401230573415,11.1,False,False,3242.5408
DEOK,2022-11-16,12,35.5,0.004,29.24058923734484,11.0,False,False,3243.893
DEOK,2022-11-16,13,36.2,0.0,29.219918249194826,13.0,False,True,3291.2551
DEOK,2022-11-16,14,34.9,0.008,29.20810625596625,11.7,False,True,3284.1333
DEOK,2022-11-16,15,35.8,0.012,29.205153257659102,14.5,False,True,3263.4177
DEOK,2022-11-16,16,34.3,0.004,29.202200259351958,14.6,False,False,3280.0928
DEOK,2022-11-16,17,34.0,0.0,29.199247261044814,12.8,False,False,3366.1543
DEOK,2022-11-16,18,32.3,0.0,29.211059254273394,12.2,False,False,3439.7664
DEOK,2022-11-16,19,32.0,0.0,29.22287124750197,12.2,False,False,3394.505
DEOK,2022-11-16,20,30.4,0.0,29.225824245809115,15.4,False,False,3299.9802
DEOK,2022-11-16,21,28.3,0.0,29.225824245809115,13.5,False,False,3181.3406
DEOK,2022-11-16,22,28.3,0.0,29.234683240730547,12.8,False,False,3038.3826
DEOK,2022-11-16,23,27.5,0.0,29.22877724411626,11.8,False,False,2899.6326
DOM,2022-11-16,0,41.4,0.024,29.866624878459472,4.6,False,False,11481.697
DOM,2022-11-16,1,41.3,0.0,29.866624878459472,6.8,False,False,11217.478
